Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
1015184,Quincy,"Quincy,Florida,United States",21142,US,City,Active
1015185,Reddick,"Reddick,Florida,United States",21142,US,City,Active
1015186,Riverview,"Riverview,Florida,United States",21142,US,City,Active
1015187,Rockledge,"Rockledge,Florida,United States",21142,US,City,Active
1015188,Safety Harbor,"Safety Harbor,Florida,United States",21142,US,City,Active
1015189,San Antonio,"San Antonio,Florida,United States",21142,US,City,Active
1015190,Sanford,"Sanford,Florida,United States",21142,US,City,Active
1015191,Sanibel,"Sanibel,Florida,United States",21142,US,City,Active
1015192,Sarasota,"Sarasota,Florida,United States",21142,US,City,Active
1015193,Satellite Beach,"Satellite Beach,Florida,United States",21142,US,City,Active
1015194,Sebastian,"Sebastian,Florida,United States",21142,US,City,Active
1015195,Sebring,"Sebring,Florida,United States",21142,US,City,Active
1015196,Seffner,"Seffner,Florida,United States",21142,US,City,Active
1015197,Seminole,"Seminole,Florida,United States",21142,US,City,Active
1015198,Shalimar,"Shalimar,Florida,United States",21142,US,City,Active
1015199,Silver Springs,"Silver Springs,Florida,United States",21142,US,City,Active
1015200,Sorrento,"Sorrento,Florida,United States",21142,US,City,Active
1015201,South Bay,"South Bay,Florida,United States",21142,US,City,Active
1015202,Spring Hill,"Spring Hill,Florida,United States",21142,US,City,Active
1015203,St. Augustine,"St. Augustine,Florida,United States",21142,US,City,Active
1015204,Saint Cloud,"Saint Cloud,Florida,United States",21142,US,City,Active
1015205,Saint James City,"Saint James City,Florida,United States",21142,US,City,Active
1015206,St. Petersburg,"St. Petersburg,Florida,United States",21142,US,City,Active
1015207,Starke,"Starke,Florida,United States",21142,US,City,Active
1015208,Stuart,"Stuart,Florida,United States",21142,US,City,Active
1015210,Summerland Key,"Summerland Key,Florida,United States",21142,US,City,Active
1015211,Sun City,"Sun City,Florida,United States",21142,US,City,Active
1015212,Sunnyside,"Sunnyside,Florida,United States",21142,US,City,Active
1015213,Tallahassee,"Tallahassee,Florida,United States",21142,US,City,Active
1015214,Tampa,"Tampa,Florida,United States",21142,US,City,Active
1015215,Tarpon Springs,"Tarpon Springs,Florida,United States",21142,US,City,Active
1015216,Tavares,"Tavares,Florida,United States",21142,US,City,Active
1015217,Tavernier,"Tavernier,Florida,United States",21142,US,City,Active
1015218,Thonotosassa,"Thonotosassa,Florida,United States",21142,US,City,Active
1015219,Titusville,"Titusville,Florida,United States",21142,US,City,Active
1015220,Trenton,"Trenton,Florida,United States",21142,US,City,Active
1015221,Valparaiso,"Valparaiso,Florida,United States",21142,US,City,Active
1015222,Valrico,"Valrico,Florida,United States",21142,US,City,Active
1015223,Venice,"Venice,Florida,United States",21142,US,City,Active
1015224,Venus,"Venus,Florida,United States",21142,US,City,Active
1015225,Vero Beach,"Vero Beach,Florida,United States",21142,US,City,Active
1015226,Wabasso,"Wabasso,Florida,United States",21142,US,City,Active
1015227,Wauchula,"Wauchula,Florida,United States",21142,US,City,Active
1015228,Wellborn,"Wellborn,Florida,United States",21142,US,City,Active
1015229,West Palm Beach,"West Palm Beach,Florida,United States",21142,US,City,Active
1015230,Weston,"Weston,Florida,United States",21142,US,City,Active
1015231,Wildwood,"Wildwood,Florida,United States",21142,US,City,Active
1015232,Williston,"Williston,Florida,United States",21142,US,City,Active
1015233,Wimauma,"Wimauma,Florida,United States",21142,US,City,Active
1015234,Windermere,"Windermere,Florida,United States",21142,US,City,Active
1015235,Winter Garden,"Winter Garden,Florida,United States",21142,US,City,Active
1015236,Winter Haven,"Winter Haven,Florida,United States",21142,US,City,Active
1015237,Winter Park,"Winter Park,Florida,United States",21142,US,City,Active
1015238,Winter Springs,"Winter Springs,Florida,United States",21142,US,City,Active
1015239,Yulee,"Yulee,Florida,United States",21142,US,City,Active
1015240,Zellwood,"Zellwood,Florida,United States",21142,US,City,Active
1015241,Zephyrhills,"Zephyrhills,Florida,United States",21142,US,City,Active
1015242,Abbeville,"Abbeville,Georgia,United States",21143,US,City,Active
1015243,Acworth,"Acworth,Georgia,United States",21143,US,City,Active
1015244,Adairsville,"Adairsville,Georgia,United States",21143,US,City,Active
1015245,Adel,"Adel,Georgia,United States",21143,US,City,Active
1015246,Alamo,"Alamo,Georgia,United States",21143,US,City,Active
1015247,Albany,"Albany,Georgia,United States",21143,US,City,Active
1015248,Alma,"Alma,Georgia,United States",21143,US,City,Active
1015249,Alpharetta,"Alpharetta,Georgia,United States",21143,US,City,Active
1015250,Americus,"Americus,Georgia,United States",21143,US,City,Active
1015251,Appling,"Appling,Georgia,United States",21143,US,City,Active
1015252,Ashburn,"Ashburn,Georgia,United States",21143,US,City,Active
1015253,Athens,"Athens,Georgia,United States",21143,US,City,Active
1015254,Atlanta,"Atlanta,Georgia,United States",21143,US,City,Active
1015255,Auburn,"Auburn,Georgia,United States",21143,US,City,Active
1015256,Augusta,"Augusta,Georgia,United States",21143,US,City,Active
1015257,Austell,"Austell,Georgia,United States",21143,US,City,Active
1015258,Avondale Estates,"Avondale Estates,Georgia,United States",21143,US,City,Active
1015259,Bainbridge,"Bainbridge,Georgia,United States",21143,US,City,Active
1015260,Ball Ground,"Ball Ground,Georgia,United States",21143,US,City,Active
1015261,Barnesville,"Barnesville,Georgia,United States",21143,US,City,Active
1015262,Bartow,"Bartow,Georgia,United States",21143,US,City,Active
1015263,Baxley,"Baxley,Georgia,United States",21143,US,City,Active
1015264,Blackshear,"Blackshear,Georgia,United States",21143,US,City,Active
1015265,Blairsville,"Blairsville,Georgia,United States",21143,US,City,Active
1015266,Blakely,"Blakely,Georgia,United States",21143,US,City,Active
1015267,Blue Ridge,"Blue Ridge,Georgia,United States",21143,US,City,Active
1015268,Blythe,"Blythe,Georgia,United States",21143,US,City,Active
1015269,Bogart,"Bogart,Georgia,United States",21143,US,City,Active
1015270,Bolingbroke,"Bolingbroke,Georgia,United States",21143,US,City,Active
1015271,Bowdon,"Bowdon,Georgia,United States",21143,US,City,Active
1015272,Braselton,"Braselton,Georgia,United States",21143,US,City,Active
1015273,Bremen,"Bremen,Georgia,United States",21143,US,City,Active
1015274,Brooklet,"Brooklet,Georgia,United States",21143,US,City,Active
1015275,Brunswick,"Brunswick,Georgia,United States",21143,US,City,Active
1015276,Buchanan,"Buchanan,Georgia,United States",21143,US,City,Active
1015277,Buckhead,"Buckhead,Georgia,United States",21143,US,City,Active
1015278,Buena Vista,"Buena Vista,Georgia,United States",21143,US,City,Active
1015279,Buford,"Buford,Georgia,United States",21143,US,City,Active
1015280,Butler,"Butler,Georgia,United States",21143,US,City,Active
1015281,Byron,"Byron,Georgia,United States",21143,US,City,Active
1015282,Cairo,"Cairo,Georgia,United States",21143,US,City,Active
1015283,Calhoun,"Calhoun,Georgia,United States",21143,US,City,Active
1015284,Camak,"Camak,Georgia,United States",21143,US,City,Active
1015285,Camilla,"Camilla,Georgia,United States",21143,US,City,Active
1015286,Canton,"Canton,Georgia,United States",21143,US,City,Active
1015287,Carnesville,"Carnesville,Georgia,United States",21143,US,City,Active
1015288,Carrollton,"Carrollton,Georgia,United States",21143,US,City,Active
1015289,Cartersville,"Cartersville,Georgia,United States",21143,US,City,Active
1015290,Cave Spring,"Cave Spring,Georgia,United States",21143,US,City,Active
1015291,Cedartown,"Cedartown,Georgia,United States",21143,US,City,Active
1015293,Chatsworth,"Chatsworth,Georgia,United States",21143,US,City,Active
1015294,Chickamauga,"Chickamauga,Georgia,United States",21143,US,City,Active
1015295,Clarkesville,"Clarkesville,Georgia,United States",21143,US,City,Active
1015296,Clarkston,"Clarkston,Georgia,United States",21143,US,City,Active
1015297,Clayton,"Clayton,Georgia,United States",21143,US,City,Active
1015298,Clermont,"Clermont,Georgia,United States",21143,US,City,Active
1015299,Cleveland,"Cleveland,Georgia,United States",21143,US,City,Active
1015300,Cobb,"Cobb,Georgia,United States",21143,US,City,Active
1015301,Cochran,"Cochran,Georgia,United States",21143,US,City,Active
1015302,Colquitt,"Colquitt,Georgia,United States",21143,US,City,Active
1015303,Columbus,"Columbus,Georgia,United States",21143,US,City,Active
1015304,Commerce,"Commerce,Georgia,United States",21143,US,City,Active
1015305,Concord,"Concord,Georgia,United States",21143,US,City,Active
1015306,Conley,"Conley,Georgia,United States",21143,US,City,Active
1015307,Conyers,"Conyers,Georgia,United States",21143,US,City,Active
1015308,Cordele,"Cordele,Georgia,United States",21143,US,City,Active
1015309,Cornelia,"Cornelia,Georgia,United States",21143,US,City,Active
1015310,Covington,"Covington,Georgia,United States",21143,US,City,Active
1015311,Crawfordville,"Crawfordville,Georgia,United States",21143,US,City,Active
1015312,Crescent,"Crescent,Georgia,United States",21143,US,City,Active
1015313,Cumming,"Cumming,Georgia,United States",21143,US,City,Active
1015314,Cusseta,"Cusseta,Georgia,United States",21143,US,City,Active
1015315,Cuthbert,"Cuthbert,Georgia,United States",21143,US,City,Active
1015316,Dacula,"Dacula,Georgia,United States",21143,US,City,Active
1015317,Dahlonega,"Dahlonega,Georgia,United States",21143,US,City,Active
1015318,Dallas,"Dallas,Georgia,United States",21143,US,City,Active
1015319,Dalton,"Dalton,Georgia,United States",21143,US,City,Active
1015320,Danielsville,"Danielsville,Georgia,United States",21143,US,City,Active
1015321,Darien,"Darien,Georgia,United States",21143,US,City,Active
1015322,Dawson,"Dawson,Georgia,United States",21143,US,City,Active
1015323,Dawsonville,"Dawsonville,Georgia,United States",21143,US,City,Active
1015324,Dearing,"Dearing,Georgia,United States",21143,US,City,Active
1015325,Decatur,"Decatur,Georgia,United States",21143,US,City,Active
1015327,Demorest,"Demorest,Georgia,United States",21143,US,City,Active
1015328,Dexter,"Dexter,Georgia,United States",21143,US,City,Active
1015329,Dillard,"Dillard,Georgia,United States",21143,US,City,Active
1015330,Donalsonville,"Donalsonville,Georgia,United States",21143,US,City,Active
1015331,Douglas,"Douglas,Georgia,United States",21143,US,City,Active
1015332,Douglasville,"Douglasville,Georgia,United States",21143,US,City,Active
1015333,Dublin,"Dublin,Georgia,United States",21143,US,City,Active
1015334,Duluth,"Duluth,Georgia,United States",21143,US,City,Active
1015335,East Ellijay,"East Ellijay,Georgia,United States",21143,US,City,Active
1015336,Eastman,"Eastman,Georgia,United States",21143,US,City,Active
1015337,Eatonton,"Eatonton,Georgia,United States",21143,US,City,Active
1015338,Edison,"Edison,Georgia,United States",21143,US,City,Active
1015339,Elberton,"Elberton,Georgia,United States",21143,US,City,Active
1015340,Ellaville,"Ellaville,Georgia,United States",21143,US,City,Active
1015341,Ellenwood,"Ellenwood,Georgia,United States",21143,US,City,Active
1015342,Ellijay,"Ellijay,Georgia,United States",21143,US,City,Active
1015343,Enigma,"Enigma,Georgia,United States",21143,US,City,Active
1015344,Evans,"Evans,Georgia,United States",21143,US,City,Active
1015345,Experiment,"Experiment,Georgia,United States",21143,US,City,Active
1015346,Fairburn,"Fairburn,Georgia,United States",21143,US,City,Active
1015347,Fairmount,"Fairmount,Georgia,United States",21143,US,City,Active
1015348,Farmington,"Farmington,Georgia,United States",21143,US,City,Active
1015349,Fayetteville,"Fayetteville,Georgia,United States",21143,US,City,Active
1015350,Fitzgerald,"Fitzgerald,Georgia,United States",21143,US,City,Active
1015351,Flowery Branch,"Flowery Branch,Georgia,United States",21143,US,City,Active
1015352,Folkston,"Folkston,Georgia,United States",21143,US,City,Active
1015353,Forest Park,"Forest Park,Georgia,United States",21143,US,City,Active
1015354,Forsyth,"Forsyth,Georgia,United States",21143,US,City,Active
1015355,Franklin,"Franklin,Georgia,United States",21143,US,City,Active
1015356,Franklin Springs,"Franklin Springs,Georgia,United States",21143,US,City,Active
1015357,Fort Benning,"Fort Benning,Georgia,United States",21143,US,City,Active
1015358,Fort Gaines,"Fort Gaines,Georgia,United States",21143,US,City,Active
1015359,Fort Oglethorpe,"Fort Oglethorpe,Georgia,United States",21143,US,City,Active
1015360,Fort Stewart,"Fort Stewart,Georgia,United States",21143,US,City,Active
1015361,Fort Valley,"Fort Valley,Georgia,United States",21143,US,City,Active
1015362,Gainesville,"Gainesville,Georgia,United States",21143,US,City,Active
1015363,Glennville,"Glennville,Georgia,United States",21143,US,City,Active
1015364,Glenwood,"Glenwood,Georgia,United States",21143,US,City,Active
1015365,Gordon,"Gordon,Georgia,United States",21143,US,City,Active
1015366,Grantville,"Grantville,Georgia,United States",21143,US,City,Active
1015367,Gray,"Gray,Georgia,United States",21143,US,City,Active
1015368,Grayson,"Grayson,Georgia,United States",21143,US,City,Active
1015369,Greensboro,"Greensboro,Georgia,United States",21143,US,City,Active
1015370,Greenville,"Greenville,Georgia,United States",21143,US,City,Active
1015371,Griffin,"Griffin,Georgia,United States",21143,US,City,Active
1015372,Grovetown,"Grovetown,Georgia,United States",21143,US,City,Active
1015373,Guyton,"Guyton,Georgia,United States",21143,US,City,Active
1015374,Hahira,"Hahira,Georgia,United States",21143,US,City,Active
1015375,Hamilton,"Hamilton,Georgia,United States",21143,US,City,Active
1015376,Hampton,"Hampton,Georgia,United States",21143,US,City,Active
1015378,Harlem,"Harlem,Georgia,United States",21143,US,City,Active
1015379,Hartwell,"Hartwell,Georgia,United States",21143,US,City,Active
1015380,Hawkinsville,"Hawkinsville,Georgia,United States",21143,US,City,Active
1015381,Hazlehurst,"Hazlehurst,Georgia,United States",21143,US,City,Active
1015382,Helen,"Helen,Georgia,United States",21143,US,City,Active
1015383,Hephzibah,"Hephzibah,Georgia,United States",21143,US,City,Active
1015384,Hiawassee,"Hiawassee,Georgia,United States",21143,US,City,Active
1015385,Hinesville,"Hinesville,Georgia,United States",21143,US,City,Active
1015386,Hiram,"Hiram,Georgia,United States",21143,US,City,Active
1015387,Homer,"Homer,Georgia,United States",21143,US,City,Active
1015388,Homerville,"Homerville,Georgia,United States",21143,US,City,Active
1015389,Hoschton,"Hoschton,Georgia,United States",21143,US,City,Active
1015390,Irwinton,"Irwinton,Georgia,United States",21143,US,City,Active
1015391,Jackson,"Jackson,Georgia,United States",21143,US,City,Active
1015392,Jasper,"Jasper,Georgia,United States",21143,US,City,Active
